"","station","htdd","hdd","qual","lat","long"
"3249","USC00323309","8749R",8749,"R",46.6275,-99.1383
"3250","USC00323376","9279S",9279,"S",47.6539,-101.4197
"3251","USC00323594","8976R",8976,"R",48.4181,-97.4247
"3252","USC00323621","9222R",9222,"R",47.9217,-97.0981
"3253","USC00323686","8728R",8728,"R",48.2675,-100.8439
"3254","USC00323705","8557R",8557,"R",47.4011,-103.2072
"3255","USC00323908","8668R",8668,"R",46.0667,-96.9
"3256","USC00323963","9713S",9713,"S",48.9989,-99.3464
"3257","USC00324013","9437R",9437,"R",47.8083,-99.8758
"3258","USC00324083","9063R",9063,"R",46.5172,-100.3486
"3259","USC00324091","8587R",8587,"R",46.5917,-101.8075
"3260","USC00324102","8910R",8910,"R",46.9028,-102.0478
"3261","USC00324178","8635R",8635,"R",45.9925,-102.6442
"3262","USC00324203","9036R",9036,"R",47.4389,-97.0664
"3263","USC00324343","9742R",9742,"R",47.35,-100.0167
"3264","USC00324418","9110S",9110,"S",46.8844,-98.685
"3265","USC00324571","8526S",8526,"S",47.8967,-102.9208
"3266","USC00324646","9408S",9408,"S",48.6692,-102.0975
"3267","USC00324722","8425R",8425,"R",47.3714,-102.7606
"3268","USC00324937","8591S",8591,"S",46.3547,-98.2928
"3269","USC00324958","10522S",10522,"S",48.7622,-98.3447
"3270","USC00325013","9579R",9579,"R",47.8742,-97.7106
"3271","USC00325078","9820R",9820,"R",48.2881,-99.4317
"3272","USC00325210","8686R",8686,"R",46.2667,-100.2306
"3273","USC00325220","8568R",8568,"R",46.4386,-97.6856
"3274","USC00325479","8670S",8670,"S",46.8128,-100.9097
"3275","USC00325638","9220R",9220,"R",47.8214,-101.2922
"3276","USC00325660","9361R",9361,"R",47.4989,-97.3514
"3277","USC00325710","8608S",8608,"S",47.4825,-100.4444
"3278","USC00325730","9326S",9326,"S",47.5808,-98.6422
"3279","USC00325754","8549S",8549,"S",46.4025,-97.2381
"3280","USC00325764","9591R",9591,"R",47.7619,-98.1817
"3281","USC00325813","8297R",8297,"R",46.9161,-103.5264
"3282","USC00325848","9784R",9784,"R",48.0781,-99.2656
"3283","USC00325993","9324S",9324,"S",48.1803,-101.2964
"3284","USC00326015","8333R",8333,"R",46.6706,-100.2294
"3285","USC00326025","9749R",9749,"R",48.7603,-101.5089
"3286","USC00326155","8569S",8569,"S",46.3719,-102.3164
"3287","USC00326255","8991S",8991,"S",46.5067,-99.7692
"3288","USC00326315","8284S",8284,"S",46.5414,-102.8692
"3289","USC00326365","9019S",9019,"S",46.8925,-101.4897
"3290","USC00326620","9008R",9008,"R",46.1458,-98.0919
"3291","USC00326857","8887R",8887,"R",48.4,-97.75
"3292","USC00327027","9913S",9913,"S",48.0356,-98.01
"3293","USC00327047","9021R",9021,"R",47.1167,-99.5333
"3294","USC00327281","9923R",9923,"R",48.5722,-102.6467
"3295","USC00327311","8259S",8259,"S",46.1758,-101.8561
"3296","USC00327530","8208C",8208,"C",46.8886,-102.3192
"3297","USC00327664","10504S",10504,"S",48.8811,-99.5861
"3298","USC00327704","9757S",9757,"S",48.3542,-99.9925
"3299","USC00327986","9561R",9561,"R",47.5983,-97.9
"3300","USC00328276","9791S",9791,"S",48.3567,-102.4117
"3301","USC00328366","8877R",8877,"R",46.8917,-99.9325
"3302","USC00328415","9065R",9065,"R",46.7153,-99.4475
"3303","USC00328737","8951R",8951,"R",48.3989,-102.9181
"3304","USC00328792","9712S",9712,"S",48.3706,-100.3908
"3305","USC00328812","8281S",8281,"S",47.2842,-103.9006
"3306","USC00328840","8995S",8995,"S",47.5214,-100.8883
"3307","USC00328850","9075R",9075,"R",47.1333,-100
"3308","USC00328853","9618R",9618,"R",47.3014,-99.9189
"3309","USC00328872","9129S",9129,"S",47.455,-101.1461
"3310","USC00328913","9813C",9813,"C",48.6147,-100.7264
"3311","USC00328937","9279S",9279,"S",46.9558,-98.0203
"3312","USC00328990","9450R",9450,"R",48.0797,-100.875
"3313","USC00329100","8408R",8408,"R",46.3233,-96.6108
"3314","USC00329195","8706S",8706,"S",47.2844,-101.0267
"3315","USC00329233","8937R",8937,"R",47.8039,-103.2892
"3316","USC00329246","8282S",8282,"S",47.6,-103.2597
"3317","USC00329333","9348S",9348,"S",48.9097,-101.0192
"3318","USC00329400","9812S",9812,"S",48.6631,-103.2131
"3319","USC00329430","8197S",8197,"S",48.1375,-103.7372
"3320","USC00329445","10184S",10184,"S",48.6061,-100.2911
"3321","USC00329455","9140R",9140,"R",47.1603,-100.7892
"3322","USC00329515","9046R",9046,"R",46.2608,-99.56
"3323","USC00330061","5670R",5670,"R",41.0803,-81.5169
"3324","USC00330256","6342R",6342,"R",40.8333,-82.35
"3325","USC00330264","6369R",6369,"R",41.85,-80.8
"3326","USC00330279","5566R",5566,"R",39.3428,-82.0964
"3327","USC00330430","5866R",5866,"R",39.9917,-81.185
"3328","USC00330563","6082S",6082,"S",40.3533,-83.7747
"3329","USC00330676","5437R",5437,"R",39.5475,-81.6283
"3330","USC00330862","6340S",6340,"S",41.3831,-83.6111
"3331","USC00331072","6338S",6338,"S",40.8128,-82.9694
"3332","USC00331152","6343R",6343,"R",40.2686,-80.9981
"3333","USC00331197","5238S",5238,"S",40.0167,-81.5833
"3334","USC00331245","6780R",6780,"R",41.0167,-80.7667
"3335","USC00331288","5278R",5278,"R",39.1469,-82.2194
"3336","USC00331390","5794S",5794,"S",40.5694,-84.5364
"3337","USC00331404","6023S",6023,"S",40.3,-82.65
"3338","USC00331458","6918C",6918,"C",41.5833,-81.1833
"3339","USC00331515","5214R",5214,"R",39.1547,-84.6233
"3340","USC00331528","5323R",5323,"R",39.3744,-83.0036
"3341","USC00331536","4938S",4938,"S",38.7983,-84.173
"3342","USC00331541","6453S",6453,"S",41.0517,-81.9361
"3343","USC00331550","5042S",5042,"S",39.1169,-84.6961
"3344","USC00331592","5409S",5409,"S",39.6106,-82.9547
"3345","USC00331783","5473R",5473,"R",39.9047,-82.92
"3346","USC00331890","5652S",5652,"S",40.2403,-81.8711
"3347","USC00331905","5843S",5843,"S",40.3708,-81.7908
"3348","USC00332044","6444C",6444,"C",40.4397,-82.3039
"3349","USC00332067","5247S",5247,"S",39.7633,-84.1911
"3350","USC00332098","6238S",6238,"S",41.2778,-84.3853
"3351","USC00332119","5806R",5806,"R",40.3175,-83.0739
"3352","USC00332160","6055R",6055,"R",40.3886,-81.3433
"3353","USC00332251","6656S",6656,"S",41.6833,-80.6667
"3354","USC00332485","5858S",5858,"S",39.7347,-84.6336
"3355","USC00332599","5579S",5579,"S",41.3833,-82.05
"3356","USC00332651","5196R",5196,"R",39.35,-84.5833
"3357","USC00332791","5876S",5876,"S",41.0461,-83.6622
"3358","USC00332928","5427R",5427,"R",39.5536,-84.3189
"3359","USC00332956","6611R",6611,"R",40.4167,-82.5333
"3360","USC00332974","6164R",6164,"R",41.3333,-83.1167
"3361","USC00332976","5970R",5970,"R",41.3119,-83.1719
"3362","USC00333029","4226S",4226,"S",38.8203,-82.1822
"3363","USC00333375","6155S",6155,"S",40.1,-84.65
"3364","USC00333500","5448S",5448,"S",39.6667,-80.8667
"3365","USC00333722","6323R",6323,"R",41.3214,-84.7475
"3366","USC00333758","5514S",5514,"S",39.2333,-83.6092
"3367","USC00333780","6856S",6856,"S",41.3,-81.15
"3368","USC00333874","5952S",5952,"S",41.2167,-83.7667
"3369","USC00333987","5400R",5400,"R",40.1167,-83.4833
"3370","USC00334004","5447R",5447,"R",39.08,-82.7078
"3371","USC00334189","6041S",6041,"S",40.6489,-83.6061
"3372","USC00334260","6229R",6229,"R",41.6167,-81.3
"3373","USC00334383","6211R",6211,"R",39.7333,-82.6333
"3374","USC00334403","5298R",5298,"R",39.7156,-82.6072
"3375","USC00334551","5988S",5988,"S",40.7247,-84.1294
"3376","USC00334672","5835R",5835,"R",39.5325,-82.3936
"3377","USC00334681","5988R",5988,"R",39.8833,-83.45
"3378","USC00334874","6355S",6355,"S",40.7667,-82.6167
"3379","USC00334927","5229S",5229,"S",39.4089,-81.4328
"3380","USC00334942","6252S",6252,"S",40.6167,-83.1333
"3381","USC00334979","5625S",5625,"S",40.2411,-83.3669
"3382","USC00335041","5579S",5579,"S",39.6522,-81.8561
"3383","USC00335268","5262R",5262,"R",39.1814,-84.2867
"3384","USC00335297","6255R",6255,"R",40.55,-81.9167
"3385","USC00335315","6295S",6295,"S",40.7692,-80.8561
"3386","USC00335356","5651R",5651,"R",41.15,-80.7833
"3387","USC00335438","6576S",6576,"S",41.5886,-84.585
"3388","USC00335669","6248R",6248,"R",41.3939,-84.1144
"3389","USC00335747","5979S",5979,"S",40.0875,-82.4128
"3390","USC00335857","6021S",6021,"S",39.7333,-82.2156
"3391","USC00335894","6070R",6070,"R",40.4878,-81.4317
"3392","USC00335939","5341R",5341,"R",39.3933,-81.2192
"3393","USC00336118","6186R",6186,"R",41.2667,-82.6167
"3394","USC00336196","6327S",6327,"S",41.2667,-82.2167
"3395","USC00336389","5714R",5714,"R",41.75,-81.3
"3396","USC00336405","6099S",6099,"S",40.9461,-83.9614
"3397","USC00336465","6458S",6458,"S",41.1244,-84.5922
"3398","USC00336600","5163S",5163,"S",39.8386,-81.9167
"3399","USC00336781","4773S",4773,"S",38.7569,-82.8872
"3400","USC00336882","6050R",6050,"R",41.65,-82.8
"3401","USC00337120","5659R",5659,"R",38.7872,-83.7972
"3402","USC00337693","6079S",6079,"S",40.2706,-84.1506
"3403","USC00337857","4728R",4728,"R",38.4239,-82.5936
"3404","USC00337935","5909S",5909,"S",39.9667,-83.8167
"3405","USC00338025","5720S",5720,"S",40.3764,-80.6283
"3406","USC00338313","6104S",6104,"S",41.1167,-83.1667
"3407","USC00338366","5782R",5782,"R",41.65,-83.5333
"3408","USC00338534","6148S",6148,"S",40.8333,-83.2833
"3409","USC00338552","5914S",5914,"S",40.0986,-83.7822
"3410","USC00338609","6082S",6082,"S",40.8494,-84.5808
"3411","USC00338769","6548C",6548,"C",41.2,-80.8167
"3412","USC00338794","5451R",5451,"R",39.5467,-83.4153
"3413","USC00338810","5352R",5352,"R",38.7003,-82.4736
"3414","USC00338822","6534S",6534,"S",41.5183,-84.1453
"3415","USC00338830","5274S",5274,"S",39.1114,-82.9797
"3416","USC00338951","5324S",5324,"S",40.1264,-82.9433
"3417","USC00339219","5660S",5660,"S",39.4833,-83.8167
"3418","USC00339312","6155S",6155,"S",40.7833,-81.9167
"3419","USC00339361","5127R",5127,"R",39.6167,-83.9
"3420","USC00340017","3361S",3361,"S",34.7864,-96.685
"3421","USC00340179","3453S",3453,"S",34.5903,-99.3344
"3422","USC00340184","3440S",3440,"S",34.8847,-99.2964
"3423","USC00340193","4601R",4601,"R",36.8014,-98.6878
"3424","USC00340224","3972S",3972,"S",35.0619,-98.1989
"3425","USC00340256","3258R",3258,"R",34.2208,-95.615
"3426","USC00340292","2852R",2852,"R",34.1772,-97.1617
"3427","USC00340332","4606R",4606,"R",36.1669,-99.7214
"3428","USC00340535","3866R",3866,"R",36.5653,-96.1664
"3429","USC00340567","3894R",3894,"R",34.385,-94.8981
"3430","USC00340593","4757S",4757,"S",36.8125,-100.5308
"3431","USC00340755","4319S",4319,"S",36.5297,-97.4472
"3432","USC00340782","3774R",3774,"R",35.9833,-95.8833
"3433","USC00340818","4297R",4297,"R",36.8047,-97.2764
"3434","USC00340830","3592S",3592,"S",35.1183,-97.67
"3435","USC00340908","4663S",4663,"S",36.7236,-102.4806
"3436","USC00340980","3170R",3170,"R",34.0211,-95.8722
"3437","USC00341144","3782S",3782,"S",35.8292,-96.3917
"3438","USC00341168","3063R",3063,"R",34.1333,-94.7
"3439","USC00341243","4502R",4502,"R",36.8003,-99.64
"3440","USC00341445","4262R",4262,"R",36.0617,-98.59
"3441","USC00341504","3794R",3794,"R",35.1756,-98.5794
"3442","USC00341684","3638R",3638,"R",35.7061,-96.88
"3443","USC00341706","3534R",3534,"R",34.4225,-98.6497
"3444","USC00341724","4291S",4291,"S",36.7672,-98.4244
"3445","USC00341745","3380S",3380,"S",34.5019,-96.9717
"3446","USC00341750","3408S",3408,"S",35.0489,-97.9158
"3447","USC00341828","4012S",4012,"S",36.3225,-95.5808
"3448","USC00341902","3538R",3538,"R",36.2903,-96.5369
"3449","USC00341909","4034R",4034,"R",35.5014,-98.9772
"3450","USC00342318","3736S",3736,"S",35.9803,-96.7758
"3451","USC00342660","3280S",3280,"S",34.5011,-97.9592
"3452","USC00342678","3080R",3080,"R",34,-96.3686
"3453","USC00342818","4048R",4048,"R",35.5489,-97.9553
"3454","USC00342849","3931R",3931,"R",35.3925,-99.5064
"3455","USC00342912","4106S",4106,"S",36.4194,-97.8747
"3456","USC00342944","3997S",3997,"S",35.2164,-99.8628
"3457","USC00342993","3087R",3087,"R",35.1931,-95.5903
"3458","USC00343304","4717S",4717,"S",36.5442,-99.535
"3459","USC00343353","3465R",3465,"R",34.3861,-99.02
"3460","USC00343358","4660R",4660,"R",36.7647,-99.1128
"3461","USC00343489","4465S",4465,"S",36.85,-100.0569
"3462","USC00343497","3887R",3887,"R",35.6306,-98.3217
"3463","USC00343628","4635S",4635,"S",36.5914,-101.6181
"3464","USC00343740","4307S",4307,"S",36.7425,-98.1331
"3465","USC00343821","3893S",3893,"S",35.8161,-97.395
"3466","USC00343871","4330R",4330,"R",35.585,-99.3953
"3467","USC00343884","3235R",3235,"R",35.2028,-95.8897
"3468","USC00344001","3469R",3469,"R",34.2331,-97.4203
"3469","USC00344019","4336S",4336,"S",36.5381,-98.2661
"3470","USC00344055","4290S",4290,"S",36.0942,-97.835
"3471","USC00344235","3568R",3568,"R",35.0567,-96.3861
"3472","USC00344249","3670S",3670,"S",34.6808,-99.8136
"3473","USC00344298","4433R",4433,"R",36.8589,-101.2172
"3474","USC00344384","3258R",3258,"R",34.0211,-95.5381
"3475","USC00344451","3199R",3199,"R",33.9336,-94.8278
"3476","USC00344567","3851R",3851,"R",36.4236,-94.7967
"3477","USC00344573","4560S",4560,"S",36.7222,-97.7903
"3478","USC00344672","3495S",3495,"S",36.2133,-94.7725
"3479","USC00344766","4340R",4340,"R",36.9031,-102.965
"3480","USC00344812","3957R",3957,"R",36.15,-96.25
"3481","USC00344861","3957S",3957,"S",35.8583,-97.9294
"3482","USC00344975","3565R",3565,"R",35.2928,-95.4322
"3483","USC00345063","3399R",3399,"R",34.6097,-98.4572
"3484","USC00345216","3677R",3677,"R",34.8261,-97.6386
"3485","USC00345468","3036S",3036,"S",34.0919,-96.7708
"3486","USC00345509","3576S",3576,"S",34.8911,-99.5017
"3487","USC00345522","3461S",3461,"S",36.1747,-96.4433
"3488","USC00345563","3164S",3164,"S",33.8761,-97.1642
"3489","USC00345693","2956S",2956,"S",35.1447,-94.9669
"3490","USC00345713","3047R",3047,"R",34.3094,-95.8672
"3491","USC00345779","3746S",3746,"S",35.505,-96.9772
"3492","USC00345855","3952R",3952,"R",36.8833,-94.8833
"3493","USC00346130","3635S",3635,"S",35.7781,-95.3339
"3494","USC00346139","4336S",4336,"S",36.2283,-99.17
"3495","USC00346278","4537S",4537,"S",36.8914,-97.0586
"3496","USC00346386","3628R",3628,"R",35.1811,-97.4378
"3497","USC00346485","3757R",3757,"R",36.6917,-95.6436
"3498","USC00346629","3769S",3769,"S",36.1217,-98.315
"3499","USC00346638","3048S",3048,"S",35.4253,-96.3033
"3500","USC00346670","3535R",3535,"R",35.6239,-96.025
"3501","USC00346926","3448R",3448,"R",34.7253,-97.2814
"3502","USC00346935","3803S",3803,"S",36.6692,-96.3472
"3503","USC00347012","3849R",3849,"R",36.2886,-97.2897
"3504","USC00347254","3365R",3365,"R",35.0539,-94.6264
"3505","USC00347309","4002R",4002,"R",36.3092,-95.3297
"3506","USC00347327","3687R",3687,"R",34.9858,-97.3842
"3507","USC00347390","4031R",4031,"R",36.5044,-96.7439
"3508","USC00347579","4232R",4232,"R",35.6256,-99.9106
"3509","USC00347862","3492S",3492,"S",35.4572,-94.8047
"3510","USC00348042","3384S",3384,"S",35.2317,-96.6531
"3511","USC00348285","3760R",3760,"R",34.4678,-94.6428
"3512","USC00348380","3523S",3523,"S",36.3894,-95.0597
"3513","USC00348501","3980S",3980,"S",36.1175,-97.095
"3514","USC00348506","3872R",3872,"R",35.8953,-94.6486
"3515","USC00348677","3539R",3539,"R",35.9369,-94.9644
"3516","USC00348708","4218S",4218,"S",36.0381,-98.9592
"3517","USC00349017","4685R",4685,"R",36.8136,-100.8636
"3518","USC00349023","3405S",3405,"S",34.6147,-95.2803
"3519","USC00349203","3968R",3968,"R",36.5469,-95.1322
"3520","USC00349247","3348R",3348,"R",35.9675,-95.3739
"3521","USC00349278","3366R",3366,"R",34.3603,-98.3006
"3522","USC00349364","4175S",4175,"S",35.8578,-98.4139
"3523","USC00349395","2776S",2776,"S",34.1747,-97.9964
"3524","USC00349404","4270S",4270,"S",36.5758,-98.8797
"3525","USC00349422","3890S",3890,"S",35.52,-98.6986
"3526","USC00349445","3785R",3785,"R",35.4814,-95.2039
"3527","USC00349629","3402S",3402,"S",34.7325,-98.7125
"3528","USC00349634","3200R",3200,"R",34.9611,-95.1711
"3529","USC00350118","7073R",7073,"R",42.9694,-119.9933
"3530","USC00350189","5821R",5821,"R",42.55,-118.55
"3531","USC00350197","6460S",6460,"S",44.8197,-120.7533
"3532","USC00350265","4907R",4907,"R",45.7211,-120.2064
"3533","USC00350304","5076S",5076,"S",42.2128,-122.7144
"3534","USC00350356","8427R",8427,"R",44.5747,-118.4914
"3535","USC00350471","4490S",4490,"S",43.1497,-124.4019
"3536","USC00350501","6886S",6886,"S",43.9456,-120.2169
"3537","USC00350595","4447R",4447,"R",45.4547,-122.8203
"3538","USC00350652","6163R",6163,"R",44.2867,-122.0386
"3539","USC00350694","6899S",6899,"S",44.0567,-121.285
"3540","USC00350699","6776R",6776,"R",44.1183,-121.2103
"3541","USC00350723","6569R",6569,"R",43.9092,-118.1522
"3542","USC00350856","6911R",6911,"R",42.2208,-120.5792
"3543","USC00350858","4985S",4985,"S",45.8472,-119.6933
"3544","USC00350897","4582S",4582,"S",45.6361,-121.9519
"3545","USC00351055","4020R",4020,"R",42.03,-124.2453
"3546","USC00351067","8164S",8164,"S",43.8094,-120.6
"3547","USC00351174","6103R",6103,"R",42.7772,-117.8525
"3548","USC00351433","5475S",5475,"S",44.3914,-122.4811
"3549","USC00351448","4013S",4013,"S",42.1597,-123.6422
"3550","USC00351546","8290R",8290,"R",43.2292,-121.7894
"3551","USC00351574","7317S",7317,"S",42.7036,-121.9953
"3552","USC00351643","5282S",5282,"S",46.1081,-123.2058
"3553","USC00351682","4450S",4450,"S",45.205,-123.8925
"3554","USC00351765","6451S",6451,"S",45.2325,-120.1817
"3555","USC00351836","4430S",4430,"S",43.1872,-124.2025
"3556","USC00351862","4772S",4772,"S",44.6342,-123.19
"3557","USC00351877","4947R",4947,"R",44.5078,-123.4575
"3558","USC00351897","4685R",4685,"R",43.7917,-123.0275
"3559","USC00351902","5026S",5026,"S",43.7178,-123.0578
"3560","USC00351926","6497R",6497,"R",45.2964,-117.7903
"3561","USC00351946","9903S",9903,"S",42.8967,-122.1328
"3562","USC00352112","4685R",4685,"R",44.9464,-123.2908
"3563","USC00352135","7142R",7142,"R",42.9447,-117.3389
"3564","USC00352173","5170R",5170,"R",44.5564,-119.6447
"3565","USC00352292","5190S",5190,"S",44.7242,-122.2547
"3566","USC00352374","4988S",4988,"S",43.7819,-122.9628
"3567","USC00352406","4238S",4238,"S",43.6656,-123.3275
"3568","USC00352415","7186S",7186,"S",43.8081,-118.3775
"3569","USC00352440","5547S",5547,"S",45.4539,-121.1303
"3570","USC00352597","6582R",6582,"R",45.5669,-117.9239
"3571","USC00352633","3942R",3942,"R",43.5992,-123.5992
"3572","USC00352675","8433R",8433,"R",45.4,-117.2667
"3573","USC00352678","7434R",7434,"R",45.7083,-117.1528
"3574","USC00352693","4545S",4545,"S",45.2689,-122.3186
"3575","USC00352805","4847R",4847,"R",44.8578,-123.4308
"3576","USC00352876","6111R",6111,"R",42.2642,-118.6758
"3577","USC00352997","4996S",4996,"S",45.5247,-123.1028
"3578","USC00353014","5068R",5068,"R",46.1358,-123.8783
"3579","USC00353038","5007R",5007,"R",44.9983,-120.2175
"3580","USC00353047","4863S",4863,"S",44.4139,-122.6728
"3581","USC00353095","8682R",8682,"R",43.3936,-121.2122
"3582","USC00353193","4663R",4663,"R",43.7464,-124.1217
"3583","USC00353356","4153R",4153,"R",42.4036,-124.4242
"3584","USC00353402","8305S",8305,"S",45.3014,-121.7417
"3585","USC00353445","4326R",4326,"R",42.4244,-123.3236
"3586","USC00353542","7110R",7110,"R",44.5175,-120.9389
"3587","USC00353604","6945S",6945,"S",44.8736,-117.1094
"3588","USC00353692","7594R",7594,"R",42.5483,-119.6556
"3589","USC00353770","5087S",5087,"S",45.4486,-122.1547
"3590","USC00353818","5203R",5203,"R",45.8619,-119.312
"3591","USC00353827","5549S",5549,"S",45.3653,-119.5639
"3592","USC00353847","5117R",5117,"R",45.8289,-119.2636
"3593","USC00353908","4102R",4102,"R",45.5139,-122.99
"3594","USC00353995","5288R",5288,"R",43.9281,-124.1069
"3595","USC00354003","5352S",5352,"S",45.6847,-121.5175
"3596","USC00354060","7411S",7411,"S",42.2292,-122.3814
"3597","USC00354098","5791R",5791,"R",44.3564,-117.255
"3598","USC00354126","4888S",4888,"S",43.3708,-122.9653
"3599","USC00354133","3977R",3977,"R",42.6286,-124.0575
"3600","USC00354175","7340R",7340,"R",44.3247,-117.9964
"3601","USC00354291","6126S",6126,"S",44.4233,-118.9594
"3602","USC00354329","7491R",7491,"R",45.3456,-117.2247
"3603","USC00354411","6179R",6179,"R",45.1967,-120.6994
"3604","USC00354506","5864R",5864,"R",42.2008,-121.7814
"3605","USC00354606","5083S",5083,"S",44.6253,-122.7189
"3606","USC00354622","6316S",6316,"S",45.3167,-118.0747
"3607","USC00354670","6941S",6941,"S",42.2414,-120.3678
"3608","USC00354721","4017R",4017,"R",42.9242,-124.4533
"3609","USC00354732","4542R",4542,"R",42.9833,-124.25
"3610","USC00354776","7370S",7370,"S",44.9231,-123.575
"3611","USC00354811","4689S",4689,"S",44.1014,-122.6886
"3612","USC00354835","6808R",6808,"R",43.3597,-122.2208
"3613","USC00355020","6684R",6684,"R",44.7136,-119.1017
